Rank,Name,Company,Link
Pocket City,81,Codebrew Games,https://www.appannie.com/apps/google-play/app/com.codebrewgames.pocketcitygame/details/
Raid Manager,82,Next Phase,https://www.appannie.com/apps/google-play/app/com.NextPhase.RaidManager/details/
Toca Lab: Elements,83,Toca Boca,https://www.appannie.com/apps/google-play/app/com.tocaboca.tocalab/details/
Super64Pro (N64 Emulator),84,Super Emulation,https://www.appannie.com/apps/google-play/app/org.mupen64plusae.super64.pro/details/
Toca Life: Hospital,85,Toca Boca,https://www.appannie.com/apps/google-play/app/com.tocaboca.tocahospital/details/
Video & TV Cast | Ultimate Edition,86,2kit Consulting,https://www.appannie.com/apps/google-play/app/de.twokit.video.tv.cast.browser.ultimate/details/
Farming Simulator 16,87,Giants Software,https://www.appannie.com/apps/google-play/app/com.giantssoftware.fs16/details/
Hurricane Tracker,88,EZ Apps,https://www.appannie.com/apps/google-play/app/com.steveparker.hurricaneTrackerAndroid/details/
FINAL FANTASY TACTICS : WotL,89,SQUARE ENIX,https://www.appannie.com/apps/google-play/app/com.square_enix.android_googleplay.FFT_en2/details/
RollerCoaster Tycoon® Classic,90,Atari,https://www.appannie.com/apps/google-play/app/com.atari.mobile.rctclassic/details/
My OldBoy! - GBC Emulator,91,Fast Emulator,https://www.appannie.com/apps/google-play/app/com.fastemulator.gbc/details/
Package Disabler Pro (Samsung),92,policedeveloper,https://www.appannie.com/apps/google-play/app/com.kinder.pksafety/details/
"My Macros+ | Diet, Calories & Macro Tracker",93,My Macros LLC,https://www.appannie.com/apps/google-play/app/mymacros.com.mymacros/details/
Teen Titans GO Figure!,94,Cartoon Network,https://www.appannie.com/apps/google-play/app/com.turner.ttgfigures2/details/
Alien: Blackout,95,D3Publisher,https://www.appannie.com/apps/google-play/app/com.D3Go.mendel/details/
Monument Valley,96,ustwo,https://www.appannie.com/apps/google-play/app/com.ustwo.monumentvalley/details/
Bad North: Jotunn Edition,97,Raw Fury,https://www.appannie.com/apps/google-play/app/com.PlausibleConcept.BadNorthFull/details/
4K Screen Mirroring - Miracast for TV (PRO),98,Studiosoolter,https://www.appannie.com/apps/google-play/app/com.studiosoolter.mirroring.cast.apps/details/
TouchRetouch,99,ADVA Soft,https://www.appannie.com/apps/google-play/app/com.advasoft.touchretouch/details/
Screen Mirroring+ App,100,2kit Consulting,https://www.appannie.com/apps/google-play/app/de.twokit.screen.mirroring.app.pro/details/
Cultist Simulator,101,Playdigious,https://www.appannie.com/apps/google-play/app/com.playdigious.cultist/details/
LEGO® Star Wars™: TCS,102,Warner Bros,https://www.appannie.com/apps/google-play/app/com.wb.lego.tcs/details/
Classic Sudoku,103,Studio Goya LLC,https://www.appannie.com/apps/google-play/app/com.StudioGoya.ClassicSudoku/details/
FoxFi Key (supports PdaNet),104,FoxFi,https://www.appannie.com/apps/google-play/app/com.foxfi.key/details/
Rusted Warfare - RTS Strategy,105,Corroding games,https://www.appannie.com/apps/google-play/app/com.corrodinggames.rts/details/
Panda Gamepad Pro (BETA),106,Panda Gaming Studio,https://www.appannie.com/apps/google-play/app/com.panda.gamepad/details/
Need for Speed Most Wanted,108,Electronic Arts,https://www.appannie.com/apps/google-play/app/com.ea.games.nfs13_na/details/
The House of Da Vinci 2,109,Blue Brain Games,https://www.appannie.com/apps/google-play/app/com.bluebraingames.houseofdavinci2/details/
LEGO ® Marvel Super Heroes,110,Warner Bros,https://www.appannie.com/apps/google-play/app/com.wb.lego.marvel/details/
