Rank,Name,Company,Link
47,DRAGON BALL Z DOKKAN BATTLE,BANDAI NAMCO Entertainment,https://www.appannie.com/apps/google-play/app/com.bandainamcogames.dbzdokkanww/details/
48,Golf Clash,Playdemic,https://www.appannie.com/apps/google-play/app/com.playdemic.golf.android/details/
49,Game of Thrones: Conquest ™ - Strategy Game,Warner Bros,https://www.appannie.com/apps/google-play/app/com.wb.goog.got.conquest/details/
50,DoubleU Casino - Free Slots,DoubleU,https://www.appannie.com/apps/google-play/app/com.doubleugames.DoubleUCasino/details/
51,Mafia City,Yotta Games,https://www.appannie.com/apps/google-play/app/com.yottagames.mafiawar/details/
52,Toy Blast,Peak,https://www.appannie.com/apps/google-play/app/net.peakgames.amy/details/
53,Facebook,Facebook,https://www.appannie.com/apps/google-play/app/com.facebook.katana/details/
54,Slots: Heart of Vegas™ – Free Slot Casino Games,Product Madness,https://www.appannie.com/apps/google-play/app/com.productmadness.hovmobile/details/
55,Solitaire TriPeaks: Play Free Solitaire Card Games,Game Show Network,https://www.appannie.com/apps/google-play/app/com.gsn.android.tripeaks/details/
56,World Series of Poker – WSOP Free Texas Holdem,Playtika,https://www.appannie.com/apps/google-play/app/com.playtika.wsop.gp/details/
57,Clash Royale,Supercell,https://www.appannie.com/apps/google-play/app/com.supercell.clashroyale/details/
58,Lotsa Slots - Free Vegas Casino Slot Machines,Bole Games,https://www.appannie.com/apps/google-play/app/com.diamondlife.slots.vegas.free/details/
59,Star Wars™: Galaxy of Heroes,Electronic Arts,https://www.appannie.com/apps/google-play/app/com.ea.game.starwarscapital_row/details/
60,Hero Wars – Hero Fantasy Multiplayer Battles,Nexters,https://www.appannie.com/apps/google-play/app/com.nexters.herowars/details/
61,Lily’s Garden,Tactile Games,https://www.appannie.com/apps/google-play/app/dk.tactile.lilysgarden/details/
62,Design Home: House Renovation,Crowdstar,https://www.appannie.com/apps/google-play/app/com.crowdstar.covetHome/details/
63,Solitaire - Grand Harvest - Tripeaks,Supertreat,https://www.appannie.com/apps/google-play/app/net.supertreat.solitaire/details/
64,Game of Sultans,Mechanist,https://www.appannie.com/apps/google-play/app/com.dc.hwsj/details/
65,Best Fiends - Free Puzzle Game,Seriously Digital Entertainment,https://www.appannie.com/apps/google-play/app/com.Seriously.BestFiends/details/
66,Arknights,Yostar,https://www.appannie.com/apps/google-play/app/com.YoStarEN.Arknights/details/
67,"BIGO LIVE–Live Stream, Video Chat, Make Friends",BIGO,https://www.appannie.com/apps/google-play/app/sg.bigo.live/details/
68,Caesars Casino: Free Slots Games,Playtika,https://www.appannie.com/apps/google-play/app/com.playtika.caesarscasino/details/
69,Matchington Mansion,Firecraft Studios,https://www.appannie.com/apps/google-play/app/com.matchington.mansion/details/
70,Big Fish Casino – Slot Machines & Huge Rewards,Big Fish Games,https://www.appannie.com/apps/google-play/app/com.selfawaregames.acecasino/details/
71,CSR Racing 2 - #1 in Car Racing Games,NaturalMotion,https://www.appannie.com/apps/google-play/app/com.naturalmotion.customstreetracer2/details/
72,Lightning Link Casino: Free Vegas Slots! 10M Bonus,Product Madness,https://www.appannie.com/apps/google-play/app/com.productmadness.lightninglink/details/
73,Epic Seven,Smilegate Megaport,https://www.appannie.com/apps/google-play/app/com.stove.epic7.google/details/
74,YAHTZEE® With Buddies Dice Game,Scopely,https://www.appannie.com/apps/google-play/app/com.scopely.yux/details/
75,Fate/Grand Order (English),Aniplex,https://www.appannie.com/apps/google-play/app/com.aniplex.fategrandorder.en/details/
76,MARVEL Future Fight,Netmarble,https://www.appannie.com/apps/google-play/app/com.netmarble.mherosgb/details/
77,Final Fantasy XV: A New Empire,Epic Action,https://www.appannie.com/apps/google-play/app/com.epicactiononline.ffxv.ane/details/
78,MeetMe: Chat & Meet New People,The Meet Group,https://www.appannie.com/apps/google-play/app/com.myyearbook.m/details/
79,"HBO Max: Stream HBO, TV, Movies & More",Warner Media,https://www.appannie.com/apps/google-play/app/com.hbo.hbonow/details/
